,id,module,supermodule,dim_1,dim_2
2895,CDK5RAP2,1,1,-2.69721668574049,0.856367445887606
2896,MEGF9,1,1,-2.125250991313,1.44054970830826
2897,B3GNT10,22,1,1.9123603740053,-0.926177085040529
2898,CNTRL,13,1,1.17428809788988,-1.2369310191259
2899,GSN,13,1,1.19858962682055,-0.629428528843839
2900,STOM,1,1,-1.87604349466993,0.859975553454439
2901,DAB2IP,8,1,0.959851924450856,-2.70964326768966
2902,TTLL11,17,1,-1.91376036020948,3.15943083852677
2903,AL359636.2,26,1,1.53970551875399,1.36538181394486
2904,RABGAP1,2,1,-0.108838256327648,2.31468663305191
2905,STRBP,5,1,0.0513008275346571,-2.64833023458572
2906,DENND1A,6,1,-1.05421417566969,2.72353754133133
2907,AL390774.2,15,1,-0.389369185893077,-0.249174260197599
2908,NEK6,21,1,-0.673278983561534,3.24690375417618
2909,NR6A1,10,1,-1.05942219111158,1.02979776948837
2910,RPL35,4,1,-1.95966118189527,-5.71543278604599
2911,ARPC5L,28,1,2.49222740449921,1.76047477811722
2912,HSPA5,17,1,-2.82212370249464,3.41874966710953
2913,MAPKAP1,6,1,-1.61866634699537,2.90681228727249
2914,AL358074.1,14,1,3.30267101910875,-4.10766687303634
2915,PBX3,3,1,-2.86749952646925,-0.714075409470518
2916,MVB12B,5,1,0.182441774876576,-1.88484289556595
2917,GARNL3,23,1,1.38370269921587,-1.96381893068405
2918,AL445222.1,14,1,2.93664062407778,-3.69830074220749
2919,RPL12,4,1,-2.13263243052198,-5.65967526346298
2920,LRSAM1,25,1,1.04339760926531,3.48072419256119
2921,FPGS,21,1,-0.260704215495128,3.63064942449478
2922,SLC25A25,25,1,0.519348804028493,2.97573719114212
2923,URM1,15,1,-0.612074073283214,-0.348296009598692
2924,CERCAM,31,1,0.596106354268056,4.30703244298844
2925,ODF2,32,1,1.7031193414049,2.06258807271866
2926,SPTAN1,2,1,0.174058023961049,2.51892218679337
2927,WDR34,28,1,2.74666199472712,1.664760447444
2928,HMGA1P4,32,1,1.56250149396227,1.8498669633284
2929,SET,28,1,1.74132484582232,1.10760233491806
2930,ZER1,23,1,1.66391492274569,-1.60277684837433
2931,MIGA2,22,1,2.20575055864618,-0.385255031882246
2932,CRAT,2,1,-0.636043008296031,2.68026051610855
2933,IER5L,25,1,-0.0306286177320665,2.97190413564591
2934,AL161785.1,23,1,1.14019984391497,-2.01999857336136
2935,FNBP1,11,1,4.16432780412005,3.38500485509781
2936,ABL1,2,1,-0.369881328074474,2.90231690496353
2937,AIF1L,4,1,-1.39245384546949,-5.41113486200424
2938,PRRC2B,25,1,0.00221544888780656,2.93542203992752
2939,RAPGEF1,20,1,-1.57001417490675,-2.41317882448288
2940,MED27,17,1,-1.95497911783888,3.1017573842421
2941,SETX,12,1,2.77996299055384,-2.88430204301925
2942,DDX31,6,1,-1.54900568339064,3.28271565526871
2943,RALGDS,6,1,-1.01181619974806,2.55646524518875
2944,GBGT1,25,1,0.0982695260362441,3.26887259572891
2945,SURF6,25,1,1.10270852235125,3.70968518346695
2946,RPL7A,4,1,-1.99951618525221,-5.49684967905136
2947,ADAMTSL2,32,1,1.72130084422396,1.6080502042189
2948,VAV2,25,1,0.480740372212392,3.31836590856461
2949,RXRA,22,1,1.89382535603808,-1.07543746441456
2950,NACC2,2,1,-0.154983457057018,2.33400831312088
2951,QSOX2,6,1,-0.956047233073253,3.45491776555924
2952,DNLZ,22,1,2.02732605126665,-0.94299471437784
2953,DIPK1B,5,1,0.51904970792101,-2.73386993318649
2954,SNHG7,32,1,1.66295361903475,2.14403853505997
2955,TRAF2,12,1,3.22465807584093,-3.31167926698776
2956,PTGDS,30,1,1.97517007973955,0.675107336939852
2957,ABCA2,11,1,3.83190721658037,3.76645455449967
2958,C9orf139,2,1,0.220680300267201,1.95920882314591
2959,SAPCD2,9,1,-6.03513639780714,-1.16097044259163
2960,GRIN1,25,1,1.34553176549242,3.79374537557511
2961,RNF208,4,1,-1.87629955622389,-4.95950808435531
2962,NOXA1,22,1,1.86648655322359,-1.53741469293686
2963,MRPL41,4,1,-1.20891326281263,-5.48739972025009
2964,EHMT1,6,1,-1.32726376864149,3.38310370534805
2965,TUBB8,27,1,-0.866624291865367,-1.89488186746689
2966,DIP2C,11,1,3.96873194363878,3.73696456045059
2967,LARP4B,6,1,-1.37727635714247,2.7215128907576
2968,GTPBP4,6,1,-1.49682944628431,3.36660037130264
2969,WDR37,2,1,0.0383051076249892,2.05229411214737
2970,PFKP,2,1,-0.146401580302257,2.31210599035172
2971,KLF6,25,1,0.0362899937944228,3.20507130712418
2972,NET1,9,1,-4.37219494196608,-0.922328778205831
2973,TASOR2,17,1,-1.85747783991529,3.09048042386917
2974,AL365356.1,4,1,-1.98633306833937,-4.83871593385788
2975,GDI2,21,1,0.0445237794236952,3.45315108388809
2976,PFKFB3,10,1,-1.86330049845411,1.92413530439285
2977,LINC02649,27,1,-1.29354756685926,-1.40100636392685
2978,SFMBT2,5,1,0.182479683430653,-2.06560435205551
2979,LINC02642,18,1,0.161824528248768,-0.975579389034231
2980,ATP5F1C,25,1,1.42130464700029,3.85571942418961
2981,TAF3,19,1,-2.30839317652418,2.51752171605972
2982,CELF2,7,1,1.51324624207781,-2.3955924740419
2983,USP6NL,12,1,2.50299981621073,-3.44395770937057
2984,ECHDC3,7,1,1.6218951978998,-2.24658932596298
2985,PROSER2-AS1,2,1,-0.765885528056163,2.41026196569351
2986,UPF2,2,1,-0.579323705164928,2.76652464956192
2987,CDC123,6,1,-0.949539836375255,2.67706761449722
2988,CAMK1D,20,1,-1.92368334147169,-2.33145787626358
2989,MCM10,9,1,-4.9540387949629,-1.30856808334442
2990,SEPHS1,28,1,2.15883252409266,1.27400145620255
2991,FRMD4A,5,1,0.293742720158559,-2.05502858072372
2992,AL157392.1,15,1,-0.839385684458751,0.0183059939756796
2993,AC044781.1,18,1,0.573542896779042,-1.42779537349792
2994,FAM107B,2,1,-0.738456185786266,2.48051319211868
2995,HSPA14.1,23,1,1.50276118901537,-1.22780381947609
2996,MEIG1,9,1,-6.01263731333448,-1.17414724141212
2997,NMT2,32,1,1.83986056235598,1.7221699723616
2998,FAM171A1,32,1,1.88642245915697,1.87066874593643
2999,AL353576.1,8,1,0.681560102971059,-2.90830840974899
3000,RSU1,10,1,-1.23000710818006,1.41791281789688
3001,STAM,1,1,-2.77976768824293,1.29218993276505
3002,TMEM236,7,1,1.90408260014818,-2.39019730001541
3003,MRC1,7,1,1.95805430796907,-2.45203699976059
3004,PLXDC2,24,1,-0.236364301173229,1.47203598112015
3005,MLLT10,1,1,-2.34411114069654,0.935763693751375
3006,PIP4K2A,1,1,-2.36739223810865,0.581577158869784
3007,OTUD1,20,1,-1.68061703058912,-2.51453997999283
3008,AL512603.2,20,1,-2.08328264567091,-2.50677933603378
3009,ARHGAP21,8,1,1.12216419366167,-3.36806573778244
3010,APBB1IP,15,1,0.397872034581166,-0.170406245289762
3011,ABI1,3,1,-2.43640344950392,-0.025266849099119
3012,ANKRD26,8,1,1.12506825116442,-2.44987299352737
3013,ACBD5,25,1,1.39276308205889,3.82894215673355
3014,MPP7,2,1,-0.326505597559947,1.82920203298477
3015,LINC02652,5,1,-0.618684943644542,-2.17132844835373
3016,WAC,3,1,-2.02492731425001,-1.19373478799911
3017,MAP3K8,19,1,-2.19994133326246,2.40198907941727
3018,ZEB1-AS1,18,1,-0.353522714106578,-0.762984887360056
3019,ZEB1,3,1,-1.13030522677137,-0.576652788220365
3020,AL161935.1,12,1,3.09094417479799,-3.43523802667709
3021,MACORIS,18,1,0.260739151509267,-0.762241602538545
3022,ARHGAP12,1,1,-2.16460579249098,1.7870007523909
3023,KIF5B,1,1,-1.99306743952467,0.716019011439364
3024,EPC1,3,1,-2.32122295710279,-0.135314010678251
3025,CCDC7,3,1,-1.4651803335829,-0.00889023452850135
3026,NRP1,17,1,-2.70727842661573,2.79652581304459
3027,PARD3,26,1,0.651314679654103,0.553632713259737
3028,CCNY,3,1,-2.52429550501539,0.267662383021395
3029,ZNF37A,21,1,-0.659461911646861,3.15000424474625
3030,AL133216.1,18,1,-0.592124875514049,-0.978850819765051
3031,ZNF33B,28,1,1.60381746676729,0.916612959803621
3032,BMS1,19,1,-2.06015508982374,2.99718508809952
3033,CSGALNACT2,6,1,-1.1874064764662,2.70109305471329
3034,HNRNPF,10,1,-1.74559563013746,2.41984376996903
3035,CXCL12,8,1,1.12657744077013,-2.40124049097153
3036,RASSF4,2,1,-0.489688094584483,2.1014288434401
3037,ALOX5,21,1,-0.252233680216808,3.28228268712906
3038,MARCH8,5,1,0.215608421833974,-2.96182217508407
3039,TIMM23,10,1,-1.58121031138136,2.01535091489701
3040,ARHGAP22,5,1,0.4137373605089,-2.08834471613022
3041,WDFY4,10,1,-1.53163545939161,2.38337311834244
3042,TMEM273,7,1,1.84308159735964,-3.57820143610092
3043,ERCC6,2,1,-0.866028245417613,2.09035382360367
3044,PARG,3,1,-1.50246160837843,-1.04473605066391
3045,SGMS1,7,1,1.88830066111849,-3.48141994386764
3046,LNCAROD,7,1,2.13687560346888,-3.12916698366257
3047,ZWINT,9,1,-5.07385795923902,-1.32314284950348
3048,IPMK,5,1,-0.00143497797681746,-2.84742774873825
3049,BICC1,19,1,-2.41423958155348,2.32967529386429
3050,PHYHIPL,11,1,4.78233939793871,3.88868508428482
3051,ANK3,11,1,4.50382668164537,3.88815245717911
3052,CDK1,9,1,-5.8319570383711,-1.34040474206062
3053,ARID5B,2,1,-0.312861379115123,2.15041194051651
3054,EGR2,20,1,-2.11410301539137,-2.54392340093704
3055,NRBF2,2,1,0.196306530507069,2.40337238401322
3056,JMJD1C,1,1,-2.01707285258009,1.74647245496659
3057,AC013287.1,16,1,3.97987944272326,1.92611680120377
3058,LINC01515,2,1,-0.659280713526744,2.85492501348404
3059,CTNNA3,11,1,4.19706160214708,3.99189839452652
3060,HERC4,14,1,2.81611121085451,-3.43347682863327
3061,HNRNPH3,3,1,-1.65392559382154,-0.0997003546342448
3062,RUFY2,30,1,2.19179907825754,0.456918931902926
3063,DDX21,6,1,-1.83248489710524,3.57743249029068
3064,SRGN,20,1,-2.2121536097212,-2.05663814455124
3065,HK1,21,1,-0.268678840128917,3.22089419454483
3066,TSPAN15,14,1,2.72791991022394,-3.95827283769699
3067,SAR1A,1,1,-1.03999441477491,0.735974408091585
3068,PPA1,19,1,-2.26177709910109,2.50301132291702
3069,EIF4EBP2,22,1,1.65567112353609,-1.10666906148048
3070,PALD1,15,1,-0.331381257502574,-0.123121582566221
3071,SGPL1,7,1,1.81103134539888,-2.75603022485824
3072,SLC29A3,23,1,1.1114273705797,-1.93029668241592
3073,CDH23,18,1,0.33661014226244,-1.59479566722961
3074,VSIR,13,1,1.15743500378893,-0.37281277090164
3075,PSAP,7,1,2.37180357065962,-1.91341092496963
3076,CHST3,11,1,3.91114813473986,3.73681912511734
3077,ANAPC16,7,1,2.69460359600351,-2.65871169477554
3078,DDIT4,20,1,-2.22762077662184,-2.2937606802568
3079,DDIT4-AS1,20,1,-2.29940241190626,-1.98771800905319
3080,MCU,12,1,3.56988257554339,-3.56722988992782
3081,P4HA1,14,1,3.27600193408297,-3.9727477064714
3082,NUDT13,30,1,3.19040269044207,0.0209416517630026
3083,AC016394.2,17,1,-2.62431162211134,2.62074980825333
3084,PPP3CB,1,1,-2.36946504923536,1.38665709585098
3085,USP54,11,1,4.73575240758226,3.7777017125502
3086,ZSWIM8,26,1,1.10879236844347,1.31562314123062
3087,ADK,10,1,-1.37981837603285,1.99089989751724
3088,LRMDA,27,1,-0.95091050478651,-1.34355845361801
3089,KCNMA1,7,1,1.72580403474138,-2.49687220960708
3090,KCNMA1-AS1,7,1,2.18794265774057,-2.55448951631637
3091,KCNMA1-AS3,5,1,0.370697800190907,-1.7647239199266
3092,RPS24,4,1,-2.14413898798658,-5.69615902811142
3093,ZMIZ1,7,1,2.26275292423533,-1.7597367396936
3094,PPIF,2,1,-0.959570582835216,2.30754146665482
3095,NUTM2B-AS1,1,1,-1.97192066523268,0.686065531672518
3096,SFTPD,30,1,3.24084091571138,-0.0212088456735209
3097,TMEM254,23,1,1.32771987107561,-1.36207848101707
3098,TSPAN14,2,1,-0.572680171458263,2.42696962446121
3099,NRG3,16,1,4.33026725438402,2.02061376661209
3100,AL603756.1,24,1,-0.2435473761244,1.26811943143753
3101,CERNA2,20,1,-2.23332899424269,-1.61345353036972
3102,CCSER2,1,1,-2.33641737314894,1.62908563703446
3103,GRID1,11,1,4.1911210456209,4.05513463109879
3104,WAPL,1,1,-2.12820165964796,1.20805130094437
3105,LDB3,11,1,3.87510973599718,3.71392235845474
3106,BMPR1A,12,1,2.80481627968119,-3.14867772966476
3107,SNCG,26,1,1.77814281371401,1.22922287076859
3108,GLUD1,17,1,-2.59568994852735,3.24902472585587
3109,NUTM2A-AS1,7,1,1.88564753917025,-2.99408163934799
3110,PAPSS2,15,1,-0.819432195155162,-0.261740051804502
3111,ATAD1,19,1,-1.6064316591902,2.69882569402603
3112,PTEN,3,1,-1.83620231959059,-0.629624598322828
3113,ANKRD22,6,1,-0.925072129694957,3.20888552755264
3114,STAMBPL1,15,1,-0.7593423685713,0.155756689013521
3115,FAS,21,1,-0.28056925150587,3.27776703924088
3116,CH25H,20,1,-2.09259575220777,-2.54168512731643
3117,LIPA,24,1,0.115072552235585,1.45466933339981
3118,IFIT3,15,1,-0.663077052561778,-0.468784146605451
3119,IFIT1,15,1,-0.653283294169444,-0.471852027474363
3120,PANK1,30,1,2.94810623315142,0.629560566844027
3121,KIF20B,9,1,-5.54667013498976,-1.28144153266998
3122,LINC01374,5,1,-0.177570994822521,-1.99726262003036
3123,AL391704.1,27,1,-1.07630365702345,-0.871319584211727
3124,HTR7,2,1,-0.442454513041515,2.29184422582535
3125,HECTD2,7,1,2.00951576617525,-3.44743575960251
3126,PPP1R3C,20,1,-2.30045908304884,-2.04122259527298
3127,TNKS2,1,1,-1.39887827250196,0.876241661013643
3128,BTAF1,10,1,-2.04710167261793,2.08365545362381
3129,CPEB3,8,1,0.904770437748891,-2.94991316705795
3130,KIF11,9,1,-5.77420633646681,-1.39122708946319
3131,EXOC6,19,1,-2.26575582834913,2.29478106588272
3132,CYP26A1,5,1,-0.394604857890148,-2.35537030607315
3133,MYOF,12,1,3.0349234977083,-3.1158677569017
3134,CEP55,9,1,-5.71883791300489,-1.34365709930511
3135,PDE6C,8,1,1.03882939008043,-3.46801938921066
3136,FRA10AC1,3,1,-2.67083090159132,-0.0868941774949625
3137,TBC1D12,5,1,-0.0402993521375841,-2.49009551912399
3138,HELLS,9,1,-4.71422212931349,-1.22899641901108
3139,SORBS1,11,1,5.02240211156176,3.68739924520401
3140,ALDH18A1,17,1,-2.54606741282179,2.77555832952408
3141,ENTPD1,27,1,-1.18532913538649,-1.40605696350189
3142,ENTPD1-AS1,18,1,-0.168711598841686,-0.759555295704325
3143,CC2D2B,20,1,-1.91505449625685,-1.83849337011429
3144,ZNF518A,8,1,1.22143143800066,-2.70525123983475
3145,BLNK,15,1,-0.792585786311168,-0.544927590189894
3146,OPALIN,11,1,4.82426935818956,3.737758494319
3147,PIK3AP1,6,1,-1.04957955691053,3.17932210058121
3148,LCOR,1,1,-2.37467068049147,1.05411586851029
3149,RRP12,21,1,-0.712905820338268,3.53004345983414
3150,PGAM1,9,1,-5.38419025751783,-1.20489081054779
3151,R3HCC1L,1,1,-2.61118048044874,0.564506269396822
3152,ENTPD7,17,1,-2.70866125437452,2.66465745061783
3153,CHUK,31,1,-0.124036963908214,4.24549946874527
3154,SCD,20,1,-1.78866308542921,-2.37618484407516
3155,OLMALINC,12,1,2.71770762291716,-3.01548924356552
3156,SLF2,2,1,-0.243493493525524,2.37564764112381
3157,BTRC,1,1,-1.7936875185652,0.964774347247164
3158,FBXW4,10,1,-0.829578574625987,1.43697509855179
3159,OGA,7,1,1.74668896582888,-3.11830749422165
3160,ARMH3,6,1,-1.39765780779554,2.59336433500199
3161,GBF1,6,1,-1.75646942469313,3.34066281408219
3162,TRIM8,31,1,0.362329784901601,4.17569670766739
3163,WBP1L,10,1,-1.0511702856703,1.52939186185745
3164,NT5C2,8,1,0.77454811719225,-2.29350330740066
3165,PCGF6,9,1,-5.62732809397413,-1.12442816108318
3166,ATP5MD,4,1,-1.55661600443556,-5.25034441858383
3167,PDCD11,31,1,0.201940361531239,4.27655158132462
3168,SH3PXD2A,23,1,0.879935924084645,-1.50105049520584
3169,AL731574.1,29,1,1.50859666255282,3.0818484792128
3170,SORCS1,11,1,4.90548831609057,3.60219941228775
3171,MXI1,8,1,1.2339312472658,-2.59478177934738
3172,PDCD4,8,1,0.45040089276598,-3.12189450174423
3173,SHOC2,3,1,-1.68854826304151,0.25715503782181
3174,AL157786.1,15,1,0.0253103413896376,0.045719421805422
3175,VTI1A,10,1,-1.50937670084669,1.90906939596085
3176,TCF7L2,7,1,1.97078764823244,-3.54106988817306
3177,CASP7,12,1,3.36922085669802,-3.49098911195846
3178,NHLRC2,3,1,-1.8858711085005,-0.690445937810858
3179,FAM160B1,32,1,1.7350595631914,2.00614366620926
3180,ATRNL1,16,1,4.46713585046099,2.09098038762955
3181,HSPA12A,11,1,4.13348955300615,3.5966681012526
3182,ENO4,18,1,-0.0062317213697618,-1.00523939043136
3183,SHTN1,18,1,0.459631744893056,-1.17253672391029
3184,PDZD8,19,1,-2.8484422526045,2.0956150063887
3185,RAB11FIP2,1,1,-1.99826687189772,0.700001812876742
3186,CACUL1,5,1,-0.235080655543346,-2.46089138895126
3187,EIF3A,17,1,-1.99685018870069,3.31883845418839
3188,GRK5,7,1,1.76680976537035,-3.52133335977646
3189,RGS10,23,1,1.1206008830385,-1.88761427312942
3190,TIAL1,3,1,-2.34438722941114,-0.547850005923231
3191,BAG3,14,1,3.30807632592485,-4.14790477663132
3192,AC023282.1,19,1,-1.93924635264112,2.38330373853592
3193,WDR11,3,1,-1.84616869303419,0.275141573847811
3194,FGFR2,11,1,4.95845348027514,3.94879660695938
3195,ATE1,3,1,-2.17293232294752,0.051714397372286
3196,PLEKHA1,7,1,2.19092443970011,-3.29764046579452
3197,HTRA1,18,1,0.0761616864518935,-0.623928242026289
3198,IKZF5,12,1,2.73482433346079,-3.19495811372848
3199,CHST15,2,1,-0.563441451518077,2.38329610914139
3200,FAM53B,7,1,2.0924277940111,-2.58882083803268
3201,FAM53B-AS1,7,1,2.03000736621187,-1.71175678878876
3202,AL731577.2,8,1,1.21674579766558,-3.47280158907028
3203,CTBP2,7,1,1.74683839467333,-2.37164547353836
3204,DHX32,2,1,-1.04000991198255,2.0494736203566
3205,ADAM12,11,1,4.11917132523821,4.49112734884171
3206,C10orf90,11,1,4.39771837380693,4.16494021505264
3207,DOCK1,16,1,3.73481232312487,2.90004787534622
3208,PTPRE,17,1,-2.25772112223341,2.91189370244888
3209,AL158166.2,26,1,0.582661334546071,0.816646433772127
3210,MKI67,9,1,-5.79794042917921,-1.35863413721176
3211,TCERG1L,3,1,-2.47334211680128,-0.601390265522917
3212,PPP2R2D,11,1,3.83297640469835,3.43549857229141
3213,BNIP3,18,1,-0.460746940104503,-0.888880299998839
3214,JAKMIP3,22,1,1.74845075991915,-0.692985870538671
3215,STK32C,25,1,0.428334299595814,3.32957539647965
3216,INPP5A,12,1,2.54764034983681,-3.19933571725937
3217,TUBGCP2,24,1,0.256788555653554,1.40949378103165
3218,PAOX,13,1,1.07308119920061,0.647486425341646
3219,LINC01001,29,1,0.601935807736378,2.3775814542189
3220,IFITM3,4,1,-2.13475960108473,-4.90815033823105
3221,RNH1,26,1,0.693453852208119,1.10809872239975
3222,DEAF1,22,1,2.38303972420261,-0.219779454766233
3223,CEND1,16,1,3.8400103488283,1.603401280345
3224,RPLP2,4,1,-1.93047540995314,-5.71893944650741
3225,AP2A2,26,1,0.636063281567555,1.80105648130326
3226,LSP1,2,1,-0.506098445384044,1.74724016279129
3227,C11orf21,27,1,-0.655960019557018,-1.23197349220367
3228,CD81,13,1,1.02221721795366,0.235620833338778
3229,KCNQ1,27,1,-1.32855265948011,-1.1493147543058
3230,CDKN1C,23,1,1.50974369433687,-1.43355282455536
3231,SLC22A18,28,1,1.63463521388338,0.608406401576082
3232,CARS,21,1,-0.276190455882091,3.25722537130264
3233,NUP98,6,1,-1.49429267260267,3.16165480703263
3234,STIM1,6,1,-1.40601008745863,2.82229790777115
3235,OR52K1,28,1,1.69136011985109,0.637965298594515
3236,TRIM5,18,1,-0.212562259165782,-0.598084472714384
3237,TRIM22,15,1,-0.236445125071544,-0.29188814073654
3238,APBB1,31,1,0.719732467205983,4.47657189458756
3239,RRP8,26,1,0.716124478848439,1.82324967473892
3240,AC107884.1,23,1,1.30644160893725,-2.21269752889725
3241,NLRP10,28,1,2.16326639440821,0.87167558759598
3242,LMO1,5,1,-0.66207354876234,-2.43268396764847
3243,TRIM66,2,1,-0.712855752436656,2.09445033162979
3244,RPL27A,4,1,-1.94840114924147,-5.8683616152391
3245,ST5,31,1,0.591213528187733,3.92230877965836
3246,AC026894.1,18,1,0.0808516183214003,-1.38090979367348
3247,TMEM9B-AS1,26,1,0.715000573666554,1.8582361707106
3248,DENND5A,20,1,-2.01755207392408,-2.10493173509689
3249,TMEM41B,17,1,-2.0538808664961,3.18512711614517
3250,IPO7,31,1,-0.0171338877363389,4.21002373784928
3251,WEE1,9,1,-5.64040487620069,-1.37167596131416
3252,SBF2,3,1,-2.27402561518385,-0.835364927200992
3253,LYVE1,5,1,0.711585227520924,-1.69430335670563
3254,EIF4G2,12,1,3.48464471486376,-3.4480632773027
3255,ZBED5,1,1,-1.28955620142652,0.51940975278763
3256,GALNT18,16,1,4.01052707818316,1.66603288740067
3257,USP47,10,1,-1.45094793650343,1.23022232145218
3258,MICAL2,6,1,-1.30653827997877,3.01900158018021
3259,TEAD1,3,1,-2.13165253016188,-1.15850281029793
3260,LINC00958,23,1,1.2314007916765,-1.81531455427261
3261,ARNTL,10,1,-1.33565967890455,2.38943061918167
3262,BTBD10,10,1,-1.5866391024275,1.78749499410538
3263,FAR1,1,1,-2.26743906351759,1.42710051626114
3264,SPON1,10,1,-0.927025731532115,1.59439764112381
3265,COPB1,1,1,-2.22832315775587,0.957314706744234
3266,PSMA1,23,1,1.10443193105028,-1.83527579218002
3267,PDE3B,8,1,0.99031001714037,-2.45536496549698
3268,PLEKHA7,4,1,-1.46580141398146,-5.727085255681
3269,RPS13,4,1,-1.87860363337233,-5.94148602396103
3270,PIK3C2A,1,1,-1.70492523524,0.61886797040848
3271,NCR3LG1,16,1,4.05138534692095,1.6514912614241
3272,SERGEF,1,1,-1.67804497095777,1.57245001882462
3273,TPH1,27,1,-0.591207440821666,-1.49490507751556
3274,AC090099.1,4,1,-1.30589097353651,-5.50741782098862
3275,HPS5,6,1,-1.42109220835401,2.75654468625931
3276,GTF2H1,10,1,-1.36208623263075,2.13805184453873
3277,LDHA,24,1,-0.184667762248058,1.2327548035994
3278,E2F8,9,1,-5.36041944834425,-1.30254911690803
3279,NAV2,18,1,0.178640190632802,-1.31955697446914
3280,PRMT3,12,1,3.26786518481539,-3.56266989618393
3281,KIF18A,9,1,-5.21002834650709,-1.22880088597389
3282,METTL15,1,1,-2.3550888857527,0.891096688212435
3283,LINC02742,18,1,0.0758453049974257,-0.863354705868681
3284,IMMP1L,1,1,-2.26248854014112,1.65552220434097
